projectName,URL,slug
drivefiller,https://github.com/ConorMatthews/drivefiller,ConorMatthews/drivefiller
driveutility,https://github.com/PeterGabaldon/DriveUtility,PeterGabaldon/DriveUtility
drmaa,https://github.com/pygridtools/drmaa-python,pygridtools/drmaa-python
dronekit,https://github.com/dronekit/dronekit-python,dronekit/dronekit-python
dropblock,https://github.com/miguelvr/dropblock,miguelvr/dropblock
drserpent,https://github.com/DrSerpent/DrSerpent-Core,DrSerpent/DrSerpent-Core
drugwars,https://github.com/M4cs/Drugwars,M4cs/Drugwars
druhg,https://github.com/artamono/druhg,artamono/druhg
druid-data,https://github.com/druid-rio/druid-data,druid-rio/druid-data
dry-rest-permissions,https://github.com/Helioscene/dry-rest-permissions,Helioscene/dry-rest-permissions
ds-modules-101,https://github.com/TanselArif-21/ds_modules_101,TanselArif-21/ds_modules_101
dscontrib,https://github.com/mozilla/dscontrib,mozilla/dscontrib
dsdev-utils,https://github.com/JMSwag/dsdev-utils,JMSwag/dsdev-utils
dsgrn,https://github.com/marciogameiro/DSGRN,marciogameiro/DSGRN
dsocli,https://github.com/ramtinkazemi/dsocli,ramtinkazemi/dsocli
dsp3,https://github.com/trend206/dsp3,trend206/dsp3
dss-python,https://github.com/dss-extensions/dss_python,dss-extensions/dss_python
dtale,https://github.com/man-group/dtale,man-group/dtale
dtautils,https://github.com/gitduk/utils,gitduk/utils
dtreeviz,https://github.com/parrt/dtreeviz,parrt/dtreeviz
dtw,https://github.com/pierre-rouanet/dtw,pierre-rouanet/dtw
duckduckpy,https://github.com/ivankliuk/duckduckpy/,ivankliuk/duckduckpy
duckling,https://github.com/FraBle/python-duckling,FraBle/python-duckling
duecredit,https://github.com/duecredit/duecredit,duecredit/duecredit
duel,https://github.com/AlexisDougherty13/Duel,AlexisDougherty13/Duel
dukedsclient,https://github.com/Duke-GCB/DukeDSClient,Duke-GCB/DukeDSClient
dukpy,https://github.com/amol-/dukpy,amol-/dukpy
dumb-init,https://github.com/Yelp/dumb-init/,Yelp/dumb-init
dumbyaml,https://github.com/crdoconnor/dumbyaml,crdoconnor/dumbyaml
dump2polarion,https://github.com/mkoura/dump2polarion,mkoura/dump2polarion
dumper,https://github.com/jric/Dumper.py,jric/Dumper.py
dunamai,https://github.com/mtkennerly/dunamai,mtkennerly/dunamai
duo-client,https://github.com/duosecurity/duo_client_python,duosecurity/duo_client_python
duo-web,https://github.com/duosecurity/duo_python,duosecurity/duo_python
durable-rules,https://github.com/jruizgit/rules,jruizgit/rules
durationpy,https://github.com/icholy/durationpy,icholy/durationpy
durations-nlp,https://github.com/timwedde/durations_nlp,timwedde/durations_nlp
dutch-boy,https://github.com/Nextdoor/dutch-boy,Nextdoor/dutch-boy
dv-pyclient,https://github.com/datavore-labs/dv-pyclient,datavore-labs/dv-pyclient
dvc-cc,https://github.com/mastaer/dvc-cc.git,mastaer/dvc-cc
dvg-ringbuffer,https://github.com/Dennis-van-Gils/python-dvg-ringbuffer,Dennis-van-Gils/python-dvg-ringbuffer
dvh-analytics,https://github.com/cutright/DVH-Analytics,cutright/DVH-Analytics
dvha,https://github.com/cutright/DVH-Analytics,cutright/DVH-Analytics
dwave-cloud-client,https://github.com/dwavesystems/dwave-cloud-client,dwavesystems/dwave-cloud-client
dwave-greedy,https://github.com/dwavesystems/dwave-greedy,dwavesystems/dwave-greedy
dwave-hybrid,https://github.com/dwavesystems/dwave-hybrid,dwavesystems/dwave-hybrid
dwave-inspector,https://github.com/dwavesystems/dwave-inspector,dwavesystems/dwave-inspector
dwave-neal,https://github.com/dwavesystems/dwave-neal,dwavesystems/dwave-neal
dwave-networkx,https://github.com/dwavesystems/dwave_networkx,dwavesystems/dwave_networkx
dwave-ocean-sdk,https://github.com/dwavesystems/dwave-ocean-sdk,dwavesystems/dwave-ocean-sdk
dwave-preprocessing,https://github.com/dwavesystems/dwave-preprocessing,dwavesystems/dwave-preprocessing
dwave-system,https://github.com/dwavesystems/dwave-system,dwavesystems/dwave-system
dwave-tabu,https://github.com/dwavesystems/dwave-tabu,dwavesystems/dwave-tabu
dwavebinarycsp,https://github.com/dwavesystems/dwavebinarycsp,dwavesystems/dwavebinarycsp
dwdwfsapi,https://github.com/stephan192/dwdwfsapi,stephan192/dwdwfsapi
dwho,https://github.com/decryptus/dwho,decryptus/dwho
dwilib,https://github.com/jupito/dwilib,jupito/dwilib
dwq,https://github.com/kaspar030/dwq,kaspar030/dwq
dxfgrabber,https://github.com/mozman/dxfgrabber.git,mozman/dxfgrabber
dxl-dxpy,https://github.com/Hong-Xiang/dxl,Hong-Xiang/dxl
dxpy,https://github.com/dnanexus/dx-toolkit,dnanexus/dx-toolkit
dyn,https://github.com/dyninc/dyn-python,dyninc/dyn-python
dynaconf,https://github.com/rochacbruno/dynaconf,rochacbruno/dynaconf
dynalite-devices,https://github.com/ziv1234/python-dynalite-devices,ziv1234/python-dynalite-devices
dynamicforms,https://github.com/velis74/DynamicForms,velis74/DynamicForms
dynamics365crm-python,https://github.com/GearPlug/dynamics365crm-python,GearPlug/dynamics365crm-python
dynamodb-encryption-sdk,https://github.com/aws/aws-dynamodb-encryption-python,aws/aws-dynamodb-encryption-python
dynamodb-json,https://github.com/Alonreznik/dynamodb-json,Alonreznik/dynamodb-json
dynamorm,https://github.com/NerdWalletOSS/DynamORM,NerdWalletOSS/DynamORM
dynesty,https://github.com/joshspeagle/dynesty,joshspeagle/dynesty
dynet,https://github.com/clab/dynet,clab/dynet
dynetx,https://github.com/GiulioRossetti/dynetx,GiulioRossetti/dynetx
e3fp,https://github.com/keiserlab/e3fp,keiserlab/e3fp
eagerpy,https://github.com/jonasrauber/eagerpy,jonasrauber/eagerpy
eagle200-reader,https://github.com/gtdiehl/eagle200_reader,gtdiehl/eagle200_reader
eapi,https://github.com/tbs1-bo/ea_rpi_modul,tbs1-bo/ea_rpi_modul
easy-cache,https://github.com/Bahus/easy_cache,Bahus/easy_cache
easy-dict,https://github.com/cahoy/NestedDictionary,cahoy/NestedDictionary
easy-pil,https://github.com/shahriyardx/easy-pil,shahriyardx/easy-pil
easyargs,https://github.com/stedmeister/easyargs,stedmeister/easyargs
easydict,https://github.com/makinacorpus/easydict,makinacorpus/easydict
easyexplore,https://github.com/GianniBalistreri/easyexplore,GianniBalistreri/easyexplore
easyflytracker,https://github.com/azzhu/EasyFlyTracker,azzhu/EasyFlyTracker
easyga,https://github.com/danielwilczak101/EasyGA,danielwilczak101/EasyGA
easygoogle,https://github.com/Fryuni/easygoogle,Fryuni/easygoogle
easygraphics,https://github.com/royqh1979/PyEasyGraphics,royqh1979/PyEasyGraphics
easygui,https://github.com/robertlugg/easygui,robertlugg/easygui
easylda,https://github.com/shichaoji/easyLDA,shichaoji/easyLDA
easylogcli,https://github.com/prprprus/easylog-client,prprprus/easylog-client
easyocr,https://github.com/jaidedai/easyocr,jaidedai/easyocr
easypkg,https://github.com/jotajunior/easypkg,jotajunior/easypkg
easyprocess,https://github.com/ponty/easyprocess,ponty/easyprocess
easypydb,https://github.com/Nayoar/easypydb,Nayoar/easypydb
easypymongodb,https://github.com/Zeliktric/easypymongodb,Zeliktric/easypymongodb
easyserializer,https://github.com/taojy123/EasySerializer,taojy123/EasySerializer
easysettings,https://github.com/welbornprod/easysettings,welbornprod/easysettings
easysnmp,https://github.com/kamakazikamikaze/easysnmp,kamakazikamikaze/easysnmp
easytf,https://github.com/CarlSouthall/ADTLib,CarlSouthall/ADTLib
easytorch,https://github.com/sraashis/easytorch,sraashis/easytorch
easytrader,https://github.com/shidenggui/easytrader,shidenggui/easytrader
eazebot,https://github.com/marcelbeining/eazebot,marcelbeining/eazebot
ebayfeed,https://github.com/alessandrozamberletti/ebayfeed,alessandrozamberletti/ebayfeed
ebaysdk,https://github.com/timotheus/ebaysdk-python,timotheus/ebaysdk-python
ebooklib,https://github.com/aerkalov/ebooklib,aerkalov/ebooklib
ebt,https://github.com/larrabee/ebt,larrabee/ebt
ebusdpy,https://github.com/CrazYoshi/ebusdpy,CrazYoshi/ebusdpy
ec2,https://github.com/mattrobenolt/ec2,mattrobenolt/ec2
ec2-metadata,https://github.com/adamchainz/ec2-metadata,adamchainz/ec2-metadata
eccodes,https://github.com/ecmwf/eccodes-python,ecmwf/eccodes-python
eccw,https://github.com/bclmary/eccw.git,bclmary/eccw
eccw-gui,https://github.com/bclmary/eccw_gui.git,bclmary/eccw_gui
ecl,https://github.com/equinor/ecl,equinor/ecl
ecl-data-io,https://github.com/equinor/ecl-data-io,equinor/ecl-data-io
ecmwflibs,https://github.com/ecmwf/ecmwflibs,ecmwf/ecmwflibs
ecoaliface,https://github.com/matkor/ecoaliface,matkor/ecoaliface
econametranslator,https://github.com/Daniel-Davies/MedeinaTranslator,Daniel-Davies/MedeinaTranslator
econml,https://github.com/Microsoft/EconML,Microsoft/EconML
ecpy,https://github.com/cslashm/ECPy,cslashm/ECPy
ecs-deploy,https://github.com/fabfuel/ecs-deploy,fabfuel/ecs-deploy
ecs-logging,https://github.com/elastic/ecs-logging-python,elastic/ecs-logging-python
ed25519,https://github.com/warner/python-ed25519,warner/python-ed25519
edalize,https://github.com/olofk/edalize,olofk/edalize
edc-auth,https://github.com/clinicedc/edc-auth,clinicedc/edc-auth
edc-consent,https://github.com/clinicedc/edc-consent,clinicedc/edc-consent
edc-data-manager,https://github.com/clinicedc/edc-data-manager,clinicedc/edc-data-manager
edc-export,https://github.com/clinicedc/edc-export,clinicedc/edc-export
edc-facility,https://github.com/clinicedc/edc-facility,clinicedc/edc-facility
edc-identifier,https://github.com/clinicedc/edc-identifier,clinicedc/edc-identifier
edc-lab,https://github.com/clinicedc/edc-lab,clinicedc/edc-lab
edc-lab-dashboard,https://github.com/clinicedc/edc-lab-dashboard,clinicedc/edc-lab-dashboard
edc-locator,https://github.com/clinicedc/edc-locator,clinicedc/edc-locator
edc-model-admin,https://github.com/clinicedc/edc-model-admin,clinicedc/edc-model-admin
edc-protocol,https://github.com/clinicedc/edc-protocol,clinicedc/edc-protocol
edc-reference,https://github.com/clinicedc/edc-reference,clinicedc/edc-reference
edc-registration,https://github.com/clinicedc/edc-registration,clinicedc/edc-registration
edc-visit-schedule,https://github.com/clinicedc/edc-visit-schedule,clinicedc/edc-visit-schedule
edc-visit-tracking,https://github.com/clinicedc/edc-visit-tracking,clinicedc/edc-visit-tracking
eddington,https://github.com/EddLabs/eddington,EddLabs/eddington
edgar,https://github.com/joeyism/py-edgar,joeyism/py-edgar
edgedb,https://github.com/edgedb/edgedb-python,edgedb/edgedb-python
edgegrid-python,https://github.com/akamai/AkamaiOPEN-edgegrid-python,akamai/AkamaiOPEN-edgegrid-python
edgy-project,https://github.com/python-edgy/project,python-edgy/project
edicat,https://github.com/notpeter/edicat,notpeter/edicat
edit-distance,https://github.com/belambert/editdistance,belambert/editdistance
editables,https://github.com/pfmoore/editables,pfmoore/editables
edk2-basetools,https://github.com/tianocore/edk2-basetools,tianocore/edk2-basetools
edk2-pytool-extensions,https://github.com/tianocore/edk2-pytool-extensions,tianocore/edk2-pytool-extensions
edk2-pytool-library,https://github.com/tianocore/edk2-pytool-library,tianocore/edk2-pytool-library
edlib,https://github.com/Martinsos/edlib,Martinsos/edlib
edn-format,https://github.com/swaroopch/edn_format,swaroopch/edn_format
edp-cli,https://github.com/OpenChemistry/edp,OpenChemistry/edp
edt,https://github.com/seung-lab/euclidean-distance-transform-3d/,seung-lab/euclidean-distance-transform-3d
edx-ace,https://github.com/edx/edx-ace,edx/edx-ace
edx-analytics-data-api-client,https://github.com/edx/edx-analytics-data-api-client,edx/edx-analytics-data-api-client
edx-api-doc-tools,https://github.com/edx/api-doc-tools,edx/api-doc-tools
edx-auth-backends,https://github.com/edx/auth-backends,edx/auth-backends
edx-bulk-grades,https://github.com/edx/edx-bulk-grades,edx/edx-bulk-grades
edx-ccx-keys,https://github.com/edx/ccx-keys,edx/ccx-keys
edx-celeryutils,https://github.com/edx/edx-celeryutils,edx/edx-celeryutils
edx-completion,https://github.com/edx/completion,edx/completion
edx-django-oauth2-provider,https://github.com/edx/django-oauth2-provider,edx/django-oauth2-provider
edx-django-sites-extensions,https://github.com/edx/edx-django-sites-extensions,edx/edx-django-sites-extensions
edx-django-utils,https://github.com/edx/edx-django-utils,edx/edx-django-utils
edx-drf-extensions,https://github.com/edx/edx-drf-extensions,edx/edx-drf-extensions
edx-enterprise,https://github.com/edx/edx-enterprise,edx/edx-enterprise
edx-enterprise-data,https://github.com/edx/edx-enterprise-data,edx/edx-enterprise-data
edx-event-routing-backends,https://github.com/edx/event-routing-backends,edx/event-routing-backends
edx-i18n-tools,https://github.com/edx/i18n-tools,edx/i18n-tools
edx-lint,https://github.com/edx/edx-lint,edx/edx-lint
edx-milestones,https://github.com/edx/edx-milestones,edx/edx-milestones
edx-name-affirmation,https://github.com/edx/edx-name-affirmation,edx/edx-name-affirmation
edx-oauth2-provider,https://github.com/edx/edx-oauth2-provider,edx/edx-oauth2-provider
edx-opaque-keys,https://github.com/edx/opaque-keys,edx/opaque-keys
edx-organizations,https://github.com/edx/edx-organizations,edx/edx-organizations
edx-proctoring,https://github.com/edx/edx-proctoring,edx/edx-proctoring
edx-proctoring-proctortrack,https://github.com/joshivj/edx-proctoring-proctortrack,joshivj/edx-proctoring-proctortrack
edx-rbac,https://github.com/edx/edx-rbac,edx/edx-rbac
edx-rest-api-client,https://github.com/edx/edx-rest-api-client,edx/edx-rest-api-client
edx-search,https://github.com/edx/edx-search,edx/edx-search
edx-sga,https://github.com/mitodl/edx-sga,mitodl/edx-sga
edx-sphinx-theme,https://github.com/edx/edx-sphinx-theme,edx/edx-sphinx-theme
edx-toggles,https://github.com/edx/edx-toggles,edx/edx-toggles
edx-when,https://github.com/edx/edx-when,edx/edx-when
eea-facetednavigation,https://github.com/collective/eea.facetednavigation,collective/eea.facetednavigation
eea-googlecharts,https://github.com/collective/eea.googlecharts,collective/eea.googlecharts
eeapp,https://github.com/pypa/example-project,pypa/example-project
eel,https://github.com/samuelhwilliams/Eel,samuelhwilliams/Eel
ef-open,https://github.com/crunchyroll/ef-open,crunchyroll/ef-open
efel,https://github.com/BlueBrain/eFEL,BlueBrain/eFEL
efficient-apriori,https://github.com/tommyod/Efficient-Apriori,tommyod/Efficient-Apriori
efficientnet,https://github.com/qubvel/efficientnet,qubvel/efficientnet
efficientnet-pytorch,https://github.com/lukemelas/EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch
egg,https://github.com/rgbkrk/egg,rgbkrk/egg
egnn-pytorch,https://github.com/lucidrains/egnn-pytorch,lucidrains/egnn-pytorch
eight,https://github.com/kislyuk/eight,kislyuk/eight
einops,https://github.com/arogozhnikov/einops,arogozhnikov/einops
eip712,https://github.com/ApeWorX/eip712,ApeWorX/eip712
eks-spot-blocks,https://github.com/pahud/cdk-eks-spotblocks.git,pahud/cdk-eks-spotblocks
eland,https://github.com/elastic/eland,elastic/eland
elastic,https://github.com/jochym/Elastic,jochym/Elastic
elastic-apm,https://github.com/elastic/apm-agent-python,elastic/apm-agent-python
elastic-app-search,https://github.com/elastic/app-search-python,elastic/app-search-python
elastic2-doc-manager,https://github.com/mongodb-labs/elastic2-doc-manager,mongodb-labs/elastic2-doc-manager
elasticache-auto-discovery,https://github.com/studio-ousia/elasticache-auto-discovery,studio-ousia/elasticache-auto-discovery
elasticache-pyclient,https://github.com/yupeng820921/elasticache_pyclient,yupeng820921/elasticache_pyclient
elasticdeform,https://github.com/gvtulder/elasticdeform,gvtulder/elasticdeform
elasticecshandler,https://github.com/IMInterne/python-elasticsearch-ecs-logger,IMInterne/python-elasticsearch-ecs-logger
elasticmock,https://github.com/vrcmarcos/elasticmock,vrcmarcos/elasticmock
elastico,https://github.com/klorenz/python-elastico,klorenz/python-elastico
elasticsearch,https://github.com/elastic/elasticsearch-py,elastic/elasticsearch-py
elasticsearch-async,https://github.com/elastic/elasticsearch-py-async,elastic/elasticsearch-py-async
elasticsearch-django,https://github.com/yunojuno/elasticsearch-django,yunojuno/elasticsearch-django
elasticsearch-dsl,https://github.com/elasticsearch/elasticsearch-dsl-py,elasticsearch/elasticsearch-dsl-py
elasticsearch1,https://github.com/elastic/elasticsearch-py,elastic/elasticsearch-py
elasticsearch2,https://github.com/elastic/elasticsearch-py,elastic/elasticsearch-py
elasticsearch5,https://github.com/elastic/elasticsearch-py,elastic/elasticsearch-py
elasticsearch6,https://github.com/elastic/elasticsearch-py,elastic/elasticsearch-py
elasticsearch7,https://github.com/elastic/elasticsearch-py,elastic/elasticsearch-py
elasticsearch7-dsl,https://github.com/elasticsearch/elasticsearch-dsl-py,elasticsearch/elasticsearch-dsl-py
elastiknn-client,https://github.com/alexklibisz/elastiknn,alexklibisz/elastiknn
elecsim,https://github.com/alexanderkell/elecsim,alexanderkell/elecsim
electrumsv-node,https://github.com/electrumsv/electrumsv-node,electrumsv/electrumsv-node
elementpath,https://github.com/sissaschool/elementpath,sissaschool/elementpath
elgato,https://github.com/frenck/python-elgato,frenck/python-elgato
eli5,https://github.com/eli5-org/eli5,eli5-org/eli5
elib-config,https://github.com/etcher-be/elib_config,etcher-be/elib_config
eliot,https://github.com/itamarst/eliot/,itamarst/eliot
elit,https://github.com/elitcloud/elit,elitcloud/elit
elkm1-lib,https://github.com/gwww/elkm1,gwww/elkm1
ellipsis,https://github.com/ellipsis-drive-internal/python-package,ellipsis-drive-internal/python-package
elm2d,https://github.com/lrcfmd/ElM2D/,lrcfmd/ElM2D
elo-utils,https://github.com/danybeam/ELO_Utils,danybeam/ELO_Utils
eloquentarduino,https://github.com/eloquentarduino/eloquentarduino-python,eloquentarduino/eloquentarduino-python
email-reply-parser,https://github.com/zapier/email-reply-parser,zapier/email-reply-parser
email-validator,https://github.com/JoshData/python-email-validator,JoshData/python-email-validator
emails,https://github.com/lavr/python-emails,lavr/python-emails
emannotationschemas,https://github.com/fcollman/EMAnnotationSchemas,fcollman/EMAnnotationSchemas
embarc-cli,https://github.com/foss-for-synopsys-dwc-arc-processors/embarc_tools,foss-for-synopsys-dwc-arc-processors/embarc_tools
